day,region,pm10,nitrogen_dioxide,ozone,sulphur_dioxide,subindex_pm10,subindex_no2,subindex_o3,subindex_so2,indice_atmo
2023-01-17,Nouvelle-Aquitaine,5.1291666,3.3374999,76.4,0.17083333,1,1,3,1,3
2023-01-17,Occitanie,3.9375,3.7541666,77.5,0.21666668,1,1,3,1,3
2023-01-17,Pays de la Loire,7.0499997,7.933333,63.375,0.39166668,2,1,3,1,3
2023-01-17,Provence-Alpes-Côte d'Azur,7.258333,6.0499997,58.5,0.21666668,2,1,3,1,3
2023-01-17,Île-de-France,13.854167,20.316668,41.875,1.7708334,3,1,2,1,3
2023-01-18,Auvergne-Rhône-Alpes,9.629167,10.724999,59.0,0.7708333,2,1,3,1,3
2023-01-18,Bourgogne-Franche-Comté,10.233334,8.508333,54.5,0.675,2,1,3,1,3
2023-01-18,Bretagne,7.1083336,6.375,59.375,0.375,2,1,3,1,3
2023-01-18,Centre-Val de Loire,9.066667,7.133333,57.0,0.6375,2,1,3,1,3
2023-01-18,Corse,4.679167,3.325,78.0,0.29583332,1,1,3,1,3
2023-01-18,Grand Est,13.599999,11.791667,44.0,0.925,3,1,2,1,3
2023-01-18,Guadeloupe,16.266666,0.96875,67.75,0.24374999,3,1,3,1,3
2023-01-18,Guyane,6.483333,0.047916666,46.25,0.06875,2,1,2,1,2
2023-01-18,Hauts-de-France,15.5125,16.179167,45.25,0.9708333,3,1,2,1,3
2023-01-18,La Réunion,20.216667,0.20208333,40.0,0.15833333,4,1,2,1,4
2023-01-18,Martinique,18.470833,3.4333334,71.125,1.4083333,3,1,3,1,3
2023-01-18,Mayotte,11.579166,0.0,31.125,0.083333336,2,1,2,1,2
2023-01-18,Normandie,11.837501,17.0125,55.5,0.46666667,2,1,3,1,3
2023-01-18,Nouvelle-Aquitaine,7.441667,6.695833,64.0,0.42083335,2,1,3,1,3
2023-01-18,Occitanie,5.491667,5.1625,77.0,0.47500002,1,1,3,1,3
2023-01-18,Pays de la Loire,8.099999,8.150001,59.5,0.45000002,2,1,3,1,3
2023-01-18,Provence-Alpes-Côte d'Azur,6.616667,5.7208333,60.5,0.23750001,2,1,3,1,3
2023-01-18,Île-de-France,18.362501,30.595833,44.375,3.1083333,3,2,2,1,3
2023-01-19,Auvergne-Rhône-Alpes,15.6875,17.9375,48.5,1.2791667,3,1,2,1,3
2023-01-19,Bourgogne-Franche-Comté,12.466667,9.900001,51.25,0.55833334,2,1,2,1,2
2023-01-19,Bretagne,8.245833,9.508333,54.0,0.4625,2,1,2,1,2
2023-01-19,Centre-Val de Loire,8.758333,5.304167,60.5,0.47500002,2,1,3,1,3
2023-01-19,Corse,7.6666665,3.1708333,65.25,0.40416667,2,1,3,1,3
2023-01-19,Grand Est,10.270833,5.9166665,51.75,0.47083333,2,1,2,1,2
2023-01-19,Guadeloupe,16.633333,1.1395833,73.375,0.21458334,3,1,3,1,3
2023-01-19,Guyane,4.0375,0.047916666,45.0,0.0625,1,1,2,1,2
2023-01-19,Hauts-de-France,13.791667,13.641666,36.8,0.78333336,3,1,2,1,3
2023-01-19,La Réunion,10.933333,0.53541666,26.0,0.23125,2,1,1,1,2
2023-01-19,Martinique,19.2125,2.1604166,73.125,0.89166665,3,1,3,1,3
2023-01-19,Mayotte,13.958333,0.020833334,31.125,0.087500006,3,1,2,1,3
2023-01-19,Normandie,14.995833,21.958334,46.0,0.78749996,3,1,2,1,3
2023-01-19,Nouvelle-Aquitaine,5.4500003,5.3916664,50.0,0.26250002,1,1,2,1,2
2023-01-19,Occitanie,6.4,5.4041667,57.5,0.32916668,2,1,3,1,3
2023-01-19,Pays de la Loire,10.8625,12.429166,50.0,0.6125,2,1,2,1,2
2023-01-19,Provence-Alpes-Côte d'Azur,5.25,4.2541666,65.125,0.3791667,1,1,3,1,3
2023-01-19,Île-de-France,15.691667,26.166666,41.0,3.3,3,1,2,1,3
2023-01-20,Auvergne-Rhône-Alpes,13.3875,9.929167,58.125,0.75,3,1,3,1,3
2023-01-20,Bourgogne-Franche-Comté,11.766666,7.0,57.5,0.44583333,2,1,3,1,3
2023-01-20,Bretagne,12.116666,16.237501,44.0,0.7,2,1,2,1,2
2023-01-20,Centre-Val de Loire,10.337501,6.7208333,58.375,0.6,2,1,3,1,3
2023-01-20,Corse,5.241667,4.5125003,64.0,0.62916666,1,1,3,1,3
2023-01-20,Grand Est,12.391666,8.241667,46.125,0.44583333,2,1,2,1,2
2023-01-20,Guadeloupe,16.266666,1.38125,72.625,0.21041667,3,1,3,1,3
2023-01-20,Guyane,4.6833334,0.047916666,41.25,0.035416666,1,1,2,1,2
2023-01-20,Hauts-de-France,10.854167,10.962501,49.625,0.6958334,2,1,2,1,2
2023-01-20,La Réunion,7.004167,0.6791666,26.5,0.28125,2,1,1,1,2
2023-01-20,Martinique,19.891666,2.2583334,71.125,0.6958334,3,1,3,1,3
2023-01-20,Mayotte,14.670834,0.056250002,49.375,0.05416667,3,1,2,1,3
2023-01-20,Normandie,12.679166,16.258333,62.0,0.67083335,2,1,3,1,3
2023-01-20,Nouvelle-Aquitaine,12.066667,6.429167,48.0,0.67083335,2,1,2,1,2
2023-01-20,Occitanie,7.695833,6.0208335,59.0,0.39583334,2,1,3,1,3
2023-01-20,Pays de la Loire,15.558333,16.025,41.0,0.6166667,3,1,2,1,3
2023-01-20,Provence-Alpes-Côte d'Azur,6.1666665,5.7041664,69.0,0.48333335,2,1,3,1,3
2023-01-20,Île-de-France,17.675001,34.366665,35.125,3.9083335,3,2,2,1,3
2023-01-21,Auvergne-Rhône-Alpes,9.099999,5.6666665,63.375,0.7208333,2,1,3,1,3
2023-01-21,Bourgogne-Franche-Comté,10.608334,5.7875,62.375,0.7916667,2,1,3,1,3
2023-01-21,Bretagne,13.941667,10.595834,51.875,0.5833333,3,1,2,1,3
2023-01-21,Centre-Val de Loire,11.504167,8.775001,49.0,0.7375,2,1,2,1,2
2023-01-21,Corse,5.5499997,4.766667,59.875,1.1125001,1,1,3,1,3
2023-01-21,Grand Est,11.495833,8.375,50.75,1.1875,2,1,2,1,2
2023-01-21,Guadeloupe,16.183332,1.3645834,70.625,0.19791667,3,1,3,1,3
2023-01-21,Guyane,4.7583337,0.056250002,51.125,0.047916666,1,1,2,1,2
2023-01-21,Hauts-de-France,22.479166,16.279167,44.0,2.0833333,4,1,2,1,4
2023-01-21,La Réunion,6.4083333,0.59166664,36.25,0.18958335,2,1,2,1,2
2023-01-21,Martinique,19.908333,2.1208334,71.5,0.6979167,3,1,3,1,3
2023-01-21,Mayotte,22.920832,0.045833334,61.0,0.05,4,1,3,1,4
2023-01-21,Normandie,19.120832,15.716667,48.25,1.9458333,3,1,2,1,3
2023-01-21,Nouvelle-Aquitaine,11.954166,6.9708333,47.25,0.6041667,2,1,2,1,2
2023-01-21,Occitanie,11.145833,6.6625,50.75,0.49583337,2,1,2,1,2
2023-01-21,Pays de la Loire,17.291666,12.491666,50.875,0.59166664,3,1,2,1,3
2023-01-21,Provence-Alpes-Côte d'Azur,5.616667,5.775,67.0,0.90000004,1,1,3,1,3
2023-01-21,Île-de-France,20.420834,16.279167,46.4,1.7833333,4,1,2,1,4
2023-01-22,Auvergne-Rhône-Alpes,11.425,5.695833,57.0,1.0083333,2,1,3,1,3
2023-01-22,Bourgogne-Franche-Comté,10.8875,6.2374997,62.0,1.1166667,2,1,3,1,3
2023-01-22,Bretagne,20.266666,12.533333,43.5,0.75,4,1,2,1,4
2023-01-22,Centre-Val de Loire,18.7875,10.179167,45.625,0.7291667,3,1,2,1,3
2023-01-22,Corse,4.383333,4.0125003,61.0,0.9166667,1,1,3,1,3
2023-01-22,Grand Est,13.633334,9.029166,46.0,1.2416667,3,1,2,1,3
2023-01-22,Guadeloupe,18.508333,1.1208333,69.5,0.17708333,3,1,3,1,3
2023-01-22,Guyane,9.5625,0.056250002,59.125,0.05,2,1,3,1,3
2023-01-22,Hauts-de-France,21.933334,14.208333,41.375,1.5375,4,1,2,1,4
2023-01-22,La Réunion,6.4625,0.75624996,37.0,0.37708333,2,1,2,1,2
2023-01-22,Martinique,21.645834,1.8854166,74.0,0.67083335,4,1,3,1,4
2023-01-22,Mayotte,16.070833,0.0625,57.0,0.0375,3,1,3,1,3
2023-01-22,Normandie,25.833334,18.612501,39.0,1.65,4,1,2,1,4
2023-01-22,Nouvelle-Aquitaine,18.341667,8.1875,43.75,0.76666665,3,1,2,1,3
2023-01-22,Occitanie,12.920834,6.4041667,48.625,0.60833335,2,1,2,1,2
2023-01-22,Pays de la Loire,24.266668,11.591667,45.5,0.6166667,4,1,2,1,4
2023-01-22,Provence-Alpes-Côte d'Azur,9.841666,7.308333,54.0,1.2958333,2,1,2,1,2
2023-01-22,Île-de-France,23.408333,15.3,39.666666666666664,1.8249999,4,1,2,1,4
2023-01-23,Auvergne-Rhône-Alpes,12.55,8.575,42.333333333333336,1.2291666,2,1,2,1,2
2023-01-23,Bourgogne-Franche-Comté,9.8125,7.3375,41.5,1.4958334,2,1,2,1,2
2023-01-23,Bretagne,17.441668,10.079167,50.625,0.5083333,3,1,2,1,3
2023-01-23,Centre-Val de Loire,15.558333,8.920834,37.0,1.0666667,3,1,2,1,3
2023-01-23,Corse,4.725,5.2125,50.75,0.62916666,1,1,2,1,2
2023-01-23,Grand Est,10.1375,10.566667,35.375,1.9541668,2,1,2,1,2
2023-01-23,Guadeloupe,20.579166,0.97291666,69.375,0.16875,4,1,3,1,4
2023-01-23,Guyane,12.083333,0.03125,55.0,0.077083334,2,1,3,1,3
2023-01-23,Hauts-de-France,22.079168,16.308332,31.0,1.9125,4,1,2,1,4
2023-01-23,La Réunion,7.2208333,0.8354166,38.375,0.65000004,2,1,2,1,2
2023-01-23,Martinique,25.595833,2.5125,60.0,0.8416667,4,1,3,1,4
2023-01-23,Mayotte,21.545832,0.0625,52.125,0.05,4,1,2,1,4
2023-01-23,Normandie,20.0875,14.525001,43.8,2.0375001,4,1,2,1,4
2023-01-23,Nouvelle-Aquitaine,17.020834,8.008333,38.333333333333336,0.8958333,3,1,2,1,3
2023-01-23,Occitanie,19.233334,8.849999,37.0,0.72499996,3,1,2,1,3
2023-01-23,Pays de la Loire,19.891666,11.945834,39.625,0.8958333,3,1,2,1,3
2023-01-23,Provence-Alpes-Côte d'Azur,11.933333,9.066667,48.25,1.3208333,2,1,2,1,2
2023-01-23,Île-de-France,20.354166,15.7375,33.0,1.8833333,4,1,2,1,4
2023-01-24,Auvergne-Rhône-Alpes,19.083334,10.8875,35.0,1.1374999,3,1,2,1,3
2023-01-24,Bourgogne-Franche-Comté,14.004167,9.945833,48.0,1.2458333,3,1,2,1,3
2023-01-24,Bretagne,23.308334,8.183333,45.5,0.62916666,4,1,2,1,4
2023-01-24,Centre-Val de Loire,14.216667,7.8291664,41.0,0.9041667,3,1,2,1,3
2023-01-24,Corse,3.8708334,5.2083335,62.125,0.45833334,1,1,3,1,3
2023-01-24,Grand Est,12.566667,10.466666,41.0,1.3499999,2,1,2,1,2
2023-01-24,Guadeloupe,21.608332,1.1770834,67.625,0.2,4,1,3,1,4
2023-01-24,Guyane,13.1125,0.06458334,57.0,0.17916667,3,1,3,1,3
2023-01-24,Hauts-de-France,24.579168,19.208334,27.5,3.0541668,4,1,1,1,4
2023-01-24,La Réunion,6.758333,0.61875004,40.125,0.32291666,2,1,2,1,2
2023-01-24,Martinique,26.854166,2.1416667,63.75,0.7,4,1,3,1,4
2023-01-24,Mayotte,18.275,0.072916664,54.25,0.05,3,1,3,1,3
2023-01-24,Normandie,27.683334,14.791667,33.625,2.2625,5,1,2,1,5
2023-01-24,Nouvelle-Aquitaine,16.708334,8.995833,35.375,1.025,3,1,2,1,3
2023-01-24,Occitanie,20.574999,10.758334,32.625,1.0708333,4,1,2,1,4
2023-01-24,Pays de la Loire,21.945833,12.175,34.57142857142857,1.0583333,4,1,2,1,4
2023-01-24,Provence-Alpes-Côte d'Azur,12.175,6.179167,58.375,0.47916666,2,1,3,1,3
2023-01-24,Île-de-France,22.85,18.679167,32.0,1.875,4,1,2,1,4
2023-01-25,Auvergne-Rhône-Alpes,20.191668,10.379167,36.0,0.82916665,4,1,2,1,4
2023-01-25,Bourgogne-Franche-Comté,15.120833,9.916667,43.875,1.2125,3,1,2,1,3
2023-01-25,Bretagne,29.966667,10.6,45.75,0.8875,5,1,2,1,5
2023-01-25,Centre-Val de Loire,17.550001,11.204166,37.875,0.71250004,3,1,2,1,3
2023-01-25,Corse,5.7625003,5.433333,65.0,1.1750001,1,1,3,1,3
2023-01-25,Grand Est,13.595833,10.3125,37.75,1.375,3,1,2,1,3
2023-01-25,Guadeloupe,14.604167,1.2604166,70.875,0.16458334,3,1,3,1,3
2023-01-25,Guyane,10.266666,0.056250002,57.25,0.20833333,2,1,3,1,3
2023-01-25,Hauts-de-France,30.595833,19.220833,25.75,1.3458333,5,1,1,1,5
2023-01-25,La Réunion,8.529166,0.92083335,40.875,0.30208334,2,1,2,1,2
2023-01-25,Martinique,20.479166,2.0479167,66.25,0.56041664,4,1,3,1,4
2023-01-25,Mayotte,25.679167,0.05,47.6,0.05,4,1,2,1,4
2023-01-25,Normandie,31.233332,18.554167,31.5,1.5124999,5,1,2,1,5
2023-01-25,Nouvelle-Aquitaine,21.675001,10.770833,25.75,0.8208334,4,1,1,1,4
2023-01-25,Occitanie,28.783333,14.5125,23.375,0.93333334,5,1,1,1,5
2023-01-25,Pays de la Loire,25.591667,12.025001,35.375,0.82916665,4,1,2,1,4
2023-01-25,Provence-Alpes-Côte d'Azur,15.083333,7.4583335,60.375,0.55833334,3,1,3,1,3
2023-01-25,Île-de-France,30.5625,25.129166,27.0,2.6458333,5,1,1,1,5
2023-01-26,Auvergne-Rhône-Alpes,11.716667,6.741667,43.375,0.875,2,1,2,1,2
2023-01-26,Bourgogne-Franche-Comté,9.675,6.566667,48.0,0.7708333,2,1,2,1,2
2023-01-26,Bretagne,9.866667,5.616667,65.0,0.5708333,2,1,3,1,3
2023-01-26,Centre-Val de Loire,18.5,14.808333,35.375,1.0541667,3,1,2,1,3
2023-01-26,Corse,7.4500003,4.8166666,67.875,1.1333333,2,1,3,1,3
2023-01-26,Grand Est,11.825,12.516666,37.0,0.7833333,2,1,2,1,2
2023-01-26,Guadeloupe,15.787499,1.4541668,87.25,0.20625001,3,1,4,1,4
2023-01-26,Guyane,7.7833333,0.04375,59.0,0.20208333,2,1,3,1,3
2023-01-26,Hauts-de-France,20.012499,14.908333,60.25,0.8666666,4,1,3,1,4
2023-01-26,La Réunion,7.816667,0.68125004,52.375,0.13541667,2,1,2,1,2
2023-01-26,Martinique,20.745832,2.0958333,86.5,0.6125,4,1,4,1,4
2023-01-26,Mayotte,25.629166,0.043750003,50.75,0.05,4,1,2,1,4
2023-01-26,Normandie,11.966667,10.716667,69.375,0.9458334,2,1,3,1,3
2023-01-26,Nouvelle-Aquitaine,12.650001,7.2875,47.0,0.87083334,2,1,2,1,2
2023-01-26,Occitanie,13.283333,7.9833336,43.875,0.76666665,3,1,2,1,3
2023-01-26,Pays de la Loire,18.316668,12.145833,54.625,0.59583336,3,1,3,1,3
2023-01-26,Provence-Alpes-Côte d'Azur,16.591667,8.587501,63.375,0.9583333,3,1,3,1,3
2023-01-26,Île-de-France,30.7125,34.925,28.5,3.6875,5,2,1,1,5
2023-01-27,Auvergne-Rhône-Alpes,12.6875,10.804166,43.333333333333336,0.95416665,2,1,2,1,2
2023-01-27,Bourgogne-Franche-Comté,10.275001,15.412499,41.5,0.9166667,2,1,2,1,2
2023-01-27,Bretagne,8.866667,5.6041665,67.375,0.50416666,2,1,3,1,3
2023-01-27,Centre-Val de Loire,8.841666,8.670834,64.375,0.69166666,2,1,3,1,3
2023-01-27,Corse,7.85,4.5666666,72.0,1.2166667,2,1,3,1,3
2023-01-27,Grand Est,10.3875,17.129168,27.875,1.5291667,2,1,1,1,2
2023-01-27,Guadeloupe,16.966667,2.0604167,94.5,0.27083334,3,1,4,1,4
2023-01-27,Guyane,6.5166664,0.05,54.0,0.16666667,2,1,2,1,2
2023-01-27,Hauts-de-France,10.816667,11.033333,65.0,1.4291667,2,1,3,1,3
2023-01-27,La Réunion,10.375,0.82916665,46.25,0.16250001,2,1,2,1,2
2023-01-27,Martinique,19.233334,2.075,81.375,0.54375,3,1,4,1,4
2023-01-27,Mayotte,21.945833,0.03125,46.75,0.0625,4,1,2,1,4
2023-01-27,Normandie,9.133333,8.5125,66.875,1.2041667,2,1,3,1,3
2023-01-27,Nouvelle-Aquitaine,8.599999,7.991667,59.625,0.5708333,2,1,3,1,3
2023-01-27,Occitanie,9.770833,9.275001,40.75,0.69166666,2,1,2,1,2
2023-01-27,Pays de la Loire,8.150001,7.2875,64.25,0.72499996,2,1,3,1,3
2023-01-27,Provence-Alpes-Côte d'Azur,17.529167,9.404166,60.333333333333336,0.9041667,3,1,3,1,3
2023-01-27,Île-de-France,13.8875,15.558333,56.875,1.6125001,3,1,3,1,3
2023-01-28,Auvergne-Rhône-Alpes,12.129167,9.829166,37.75,1.0833334,2,1,2,1,2
2023-01-28,Bourgogne-Franche-Comté,7.6583333,7.4125,48.875,0.8,2,1,2,1,2
2023-01-28,Bretagne,10.8625,5.7875,68.75,0.39583334,2,1,3,1,3
2023-01-28,Centre-Val de Loire,11.508334,8.849999,52.75,0.575,2,1,2,1,2
2023-01-28,Corse,7.304167,4.7916665,66.6,1.1416667,2,1,3,1,3
2023-01-28,Grand Est,7.066667,7.3458333,51.75,1.4083333,2,1,2,1,2
2023-01-28,Guadeloupe,17.637499,1.80625,96.625,0.25833336,3,1,4,1,4
2023-01-28,Guyane,9.308333,0.04375,58.5,0.17500001,2,1,3,1,3
2023-01-28,Hauts-de-France,15.445834,12.895833,54.0,1.075,3,1,2,1,3
2023-01-28,La Réunion,9.145833,0.8458333,42.5,0.20416667,2,1,2,1,2
2023-01-28,Martinique,20.737501,1.8729167,96.25,0.5416667,4,1,4,1,4
2023-01-28,Mayotte,16.204166,0.03125,42.875,0.083333336,3,1,2,1,3
2023-01-28,Normandie,14.979167,12.004167,56.375,1.4458333,3,1,3,1,3
2023-01-28,Nouvelle-Aquitaine,9.091666,6.870833,50.0,0.5125,2,1,2,1,2
2023-01-28,Occitanie,8.962501,8.099999,49.375,0.6875,2,1,2,1,2
2023-01-28,Pays de la Loire,12.337501,7.9583335,57.75,0.5125,2,1,3,1,3
2023-01-28,Provence-Alpes-Côte d'Azur,16.6625,8.525001,58.75,0.73333335,3,1,3,1,3
2023-01-28,Île-de-France,17.554167,14.754167,50.0,1.8333334,3,1,2,1,3
2023-01-29,Auvergne-Rhône-Alpes,13.341667,6.4083333,49.875,0.99583334,3,1,2,1,3
2023-01-29,Bourgogne-Franche-Comté,7.7374997,5.1458335,61.0,0.6458333,2,1,3,1,3
2023-01-29,Bretagne,19.225,8.8125,60.5,0.58750004,3,1,3,1,3
2023-01-29,Centre-Val de Loire,21.3125,8.945833,58.5,0.7375,4,1,3,1,4
2023-01-29,Corse,8.875,3.8833332,58.75,0.9791667,2,1,3,1,3
2023-01-29,Grand Est,11.820834,6.0958333,55.0,1.1291667,2,1,3,1,3
2023-01-29,Guadeloupe,19.262499,1.8770833,77.0,0.23541667,3,1,3,1,3
2023-01-29,Guyane,6.6458335,0.039583333,50.875,0.09375,2,1,2,1,2
2023-01-29,Hauts-de-France,26.929167,16.025,43.0,1.3083333,4,1,2,1,4
2023-01-29,La Réunion,11.145833,0.8625,41.625,0.25,2,1,2,1,2
2023-01-29,Martinique,18.445833,3.2604167,85.0,0.93333334,3,1,4,1,4
2023-01-29,Mayotte,11.295834,0.03125,37.0,0.1,2,1,2,1,2
2023-01-29,Normandie,19.308332,11.145833,54.0,0.84999996,3,1,2,1,3
2023-01-29,Nouvelle-Aquitaine,11.75,6.0,52.75,0.5,2,1,2,1,2
2023-01-29,Occitanie,11.883334,7.8541665,50.625,0.8125,2,1,2,1,2
2023-01-29,Pays de la Loire,19.3375,10.108334,63.625,0.5791667,3,1,3,1,3
2023-01-29,Provence-Alpes-Côte d'Azur,14.158333,5.625,60.75,0.66249996,3,1,3,1,3
2023-01-29,Île-de-France,29.420832,31.083334,49.0,4.3166666,5,2,2,1,5
2023-01-30,Auvergne-Rhône-Alpes,14.045834,8.133333,59.0,0.9708333,3,1,3,1,3
2023-01-30,Bourgogne-Franche-Comté,13.104167,7.2625003,54.25,0.4416667,3,1,3,1,3
2023-01-30,Bretagne,10.745833,9.945833,46.75,0.5708333,2,1,2,1,2
2023-01-30,Centre-Val de Loire,18.545834,7.35,54.25,0.62083334,3,1,3,1,3
2023-01-30,Corse,8.533334,3.3833332,72.25,0.58750004,2,1,3,1,3
2023-01-30,Grand Est,12.529167,6.758333,56.0,0.44583333,2,1,3,1,3
2023-01-30,Guadeloupe,14.166667,2.26875,84.875,0.25208333,3,1,4,1,4
2023-01-30,Guyane,6.0166664,0.0625,41.0,0.12291667,2,1,2,1,2
2023-01-30,Hauts-de-France,14.058333,10.679166,58.5,0.71250004,3,1,3,1,3
2023-01-30,La Réunion,11.895833,0.59999996,36.125,0.21041667,2,1,2,1,2
2023-01-30,Martinique,14.8625,2.5583334,81.375,0.70416665,3,1,4,1,4
2023-01-30,Mayotte,9.441667,0.03125,32.0,0.08541667,2,1,2,1,2
2023-01-30,Normandie,15.170834,13.070832,63.125,0.5541667,3,1,3,1,3
2023-01-30,Nouvelle-Aquitaine,19.779167,9.358334,57.75,0.67083335,3,1,3,1,3
2023-01-30,Occitanie,15.645833,7.7333336,58.375,0.76666665,3,1,3,1,3
2023-01-30,Pays de la Loire,14.358334,11.066667,56.0,0.875,3,1,3,1,3
2023-01-30,Provence-Alpes-Côte d'Azur,15.654167,8.741667,57.875,0.72499996,3,1,3,1,3
2023-01-30,Île-de-France,20.604166,32.566666,48.0,3.7958333,4,2,2,1,4
2023-01-31,Auvergne-Rhône-Alpes,9.079166,7.191667,62.25,0.60833335,2,1,3,1,3
2023-01-31,Bourgogne-Franche-Comté,12.904167,6.0791664,53.375,0.38750002,2,1,2,1,2
2023-01-31,Bretagne,12.620833,8.9375,60.625,0.5833333,2,1,3,1,3
2023-01-31,Centre-Val de Loire,16.054167,7.179167,61.5,0.41250002,3,1,3,1,3
2023-01-31,Corse,9.745833,3.6666667,74.25,0.5083333,2,1,3,1,3
2023-01-31,Grand Est,12.454166,6.375,50.5,0.4,2,1,2,1,2
2023-01-31,Guadeloupe,13.675,3.2604167,71.125,0.29999998,3,1,3,1,3
2023-01-31,Guyane,3.6458333,0.0625,38.875,0.052083332,1,1,2,1,2
2023-01-31,Hauts-de-France,17.016666,11.470833,62.125,0.8208334,3,1,3,1,3
2023-01-31,La Réunion,9.662499,0.44791666,33.25,0.18124999,2,1,2,1,2
2023-01-31,Martinique,12.8875,3.2,71.625,0.7791667,2,1,3,1,3
2023-01-31,Mayotte,8.525001,0.025,31.875,0.083333336,2,1,2,1,2
2023-01-31,Normandie,15.05,11.141666,64.25,0.5375,3,1,3,1,3
2023-01-31,Nouvelle-Aquitaine,14.804166,10.870833,47.0,0.6375,3,1,2,1,3
2023-01-31,Occitanie,16.987501,11.1375,50.75,0.67916673,3,1,2,1,3
2023-01-31,Pays de la Loire,15.575,10.683333,66.5,0.56666666,3,1,3,1,3
2023-01-31,Provence-Alpes-Côte d'Azur,14.641666,9.020833,69.375,0.69166666,3,1,3,1,3
2023-01-31,Île-de-France,24.025,34.8625,43.625,3.2833335,4,2,2,1,4
2023-02-01,Auvergne-Rhône-Alpes,11.941667,7.7999997,62.875,0.6666667,2,1,3,1,3
2023-02-01,Bourgogne-Franche-Comté,12.795834,5.6083336,71.375,0.3,2,1,3,1,3
2023-02-01,Bretagne,18.120832,7.995834,67.25,0.59166664,3,1,3,1,3
2023-02-01,Centre-Val de Loire,16.004168,6.241667,72.5,0.4333333,3,1,3,1,3
2023-02-01,Corse,9.795834,4.2999997,75.66666666666667,0.375,2,1,3,1,3
2023-02-01,Grand Est,14.075,6.0791664,61.625,0.65416664,3,1,3,1,3
2023-02-01,Guadeloupe,11.758334,3.0270834,67.625,0.28541666,2,1,3,1,3
2023-02-01,Guyane,3.5916665,0.041666668,46.5,0.043750003,1,1,2,1,2
2023-02-01,Hauts-de-France,17.5375,6.0333333,72.25,0.7166667,3,1,3,1,3
2023-02-01,La Réunion,12.541667,0.25208333,33.125,0.16666667,2,1,2,1,2
2023-02-01,Martinique,11.837501,2.8187501,69.125,0.9895833,2,1,3,1,3
2023-02-01,Mayotte,7.4791665,0.010416667,35.0,0.05416667,2,1,2,1,2
2023-02-01,Normandie,18.320833,7.5750003,76.375,0.59166664,3,1,3,1,3
2023-02-01,Nouvelle-Aquitaine,13.833333,9.654166,60.75,0.55833334,3,1,3,1,3
2023-02-01,Occitanie,14.604167,9.629167,62.75,0.53333336,3,1,3,1,3
2023-02-01,Pays de la Loire,17.5375,10.054167,67.5,0.5208333,3,1,3,1,3
2023-02-01,Provence-Alpes-Côte d'Azur,10.191667,8.4875,68.625,0.7583334,2,1,3,1,3
2023-02-01,Île-de-France,19.929167,18.829166,63.0,1.9208332,3,1,3,1,3
2023-02-02,Auvergne-Rhône-Alpes,12.258334,5.9750004,71.625,0.5208333,2,1,3,1,3
2023-02-02,Bourgogne-Franche-Comté,14.625,4.829167,69.0,0.26666668,3,1,3,1,3
2023-02-02,Bretagne,12.316667,9.241667,64.625,0.62916666,2,1,3,1,3
2023-02-02,Centre-Val de Loire,15.020833,6.0750003,69.625,0.59583336,3,1,3,1,3
2023-02-02,Corse,8.716666,4.1291666,71.0,0.40833333,2,1,3,1,3
2023-02-02,Grand Est,14.474999,5.5499997,61.0,0.7,3,1,3,1,3
2023-02-02,Guadeloupe,10.037499,2.3875,64.375,0.28958333,2,1,3,1,3
2023-02-02,Guyane,4.0958333,0.05,45.0,0.09375,1,1,2,1,2
2023-02-02,Hauts-de-France,12.508334,5.370833,70.125,0.5208333,2,1,3,1,3
2023-02-02,La Réunion,13.162499,0.37291667,37.625,0.18124999,3,1,2,1,3
2023-02-02,Martinique,11.995833,2.3708334,65.625,0.85625,2,1,3,1,3
2023-02-02,Mayotte,7.441667,0.020833334,26.375,0.05,2,1,1,1,2
2023-02-02,Normandie,11.3875,7.566667,73.25,0.57916665,2,1,3,1,3
2023-02-02,Nouvelle-Aquitaine,18.995832,8.966666,68.0,0.575,3,1,3,1,3
2023-02-02,Occitanie,17.658333,8.9375,65.25,0.62916666,3,1,3,1,3
2023-02-02,Pays de la Loire,16.179167,10.858334,65.625,0.70416665,3,1,3,1,3
2023-02-02,Provence-Alpes-Côte d'Azur,8.5625,7.5499997,72.375,0.56666666,2,1,3,1,3
2023-02-02,Île-de-France,16.133333,22.1875,57.0,2.3416667,3,1,3,1,3
2023-02-03,Auvergne-Rhône-Alpes,8.504167,5.566667,73.375,0.6458333,2,1,3,1,3
2023-02-03,Bourgogne-Franche-Comté,8.420834,4.8083334,73.875,0.34166667,2,1,3,1,3
2023-02-03,Bretagne,7.9541664,9.7375,62.125,0.72499996,2,1,3,1,3
2023-02-03,Centre-Val de Loire,9.495833,6.991667,73.5,0.60833335,2,1,3,1,3
2023-02-03,Corse,7.0375,3.2250001,76.8,0.36249998,2,1,3,1,3
2023-02-03,Grand Est,7.745833,5.4375,60.5,0.52500004,2,1,3,1,3
2023-02-03,Guadeloupe,14.716667,1.2083334,61.5,0.16041668,3,1,3,1,3
2023-02-03,Guyane,4.266667,0.043750003,47.0,0.05,1,1,2,1,2
2023-02-03,Hauts-de-France,8.158334,5.5291667,67.0,0.36666667,2,1,3,1,3
2023-02-03,La Réunion,12.883334,0.24374999,37.0,0.1,2,1,2,1,2
2023-02-03,Martinique,17.279167,2.1958334,60.375,0.7583334,3,1,3,1,3
